ts,o,h,l,c,oi,vix,oi_change
2026-01-23 15:00:00+05:30,25093.9,25096.0,25028.25,25045.85,11598015,14.17,-243555.0
2026-01-23 14:45:00+05:30,25089.15,25106.15,25057.3,25090.65,11391640,14.04,-206375.0
2026-01-23 14:30:00+05:30,25069.95,25107.8,25063.7,25083.65,11170965,14.08,-220675.0
2026-01-23 14:15:00+05:30,25064.05,25095.15,25041.0,25069.35,10942750,14.13,-228215.0
2026-01-23 14:00:00+05:30,25049.8,25078.05,25046.8,25063.4,10695555,14.15,-247195.0
2026-01-23 13:45:00+05:30,25049.25,25070.5,25043.85,25049.95,10574265,14.27,-121290.0
2026-01-23 13:30:00+05:30,25125.6,25125.8,25047.75,25049.55,10376600,14.21,-197665.0
2026-01-23 13:15:00+05:30,25196.65,25197.35,25120.8,25124.6,10155275,13.91,-221325.0
2026-01-23 13:00:00+05:30,25203.95,25213.3,25180.25,25196.4,9896380,13.69,-258895.0
2026-01-23 12:45:00+05:30,25223.3,25243.8,25200.9,25202.95,9738170,13.65,-158210.0
2026-01-23 12:30:00+05:30,25205.3,25236.6,25199.45,25223.05,9606675,13.53,-131495.0
2026-01-23 12:15:00+05:30,25185.95,25222.95,25185.95,25205.65,9407775,13.66,-198900.0
2026-01-23 12:00:00+05:30,25214.75,25223.3,25183.65,25185.2,9274525,13.79,-133250.0
2026-01-23 11:45:00+05:30,25211.45,25224.65,25190.95,25215.2,9123790,13.74,-150735.0
2026-01-23 11:30:00+05:30,25275.85,25279.35,25209.6,25211.6,8995545,13.62,-128245.0
2026-01-23 11:15:00+05:30,25285.3,25289.9,25254.8,25275.3,8865740,13.41,-129805.0
2026-01-23 11:00:00+05:30,25277.65,25293.6,25261.05,25284.9,8753160,13.45,-112580.0
2026-01-23 10:45:00+05:30,25293.25,25300.4,25269.7,25277.55,8646235,13.56,-106925.0
2026-01-23 10:30:00+05:30,25291.7,25320.8,25286.45,25293.35,8569470,13.45,-76765.0
2026-01-23 10:15:00+05:30,25280.55,25295.9,25251.55,25291.45,8476000,13.49,-93470.0
2026-01-23 10:00:00+05:30,25292.3,25308.65,25263.5,25281.7,8263580,13.6,-212420.0
2026-01-23 09:45:00+05:30,25287.6,25312.55,25267.7,25290.95,8147555,13.63,-116025.0
2026-01-23 09:30:00+05:30,25344.2,25345.35,25283.95,25285.7,8033155,13.67,-114400.0
2026-01-23 09:15:00+05:30,25344.6,25347.95,25249.1,25344.6,7961590,13.62,-71565.0
2026-01-22 15:15:00+05:30,25288.45,25332.35,25287.6,25320.45,7850180,13.26,-111410.0
2026-01-22 15:00:00+05:30,25295.5,25302.0,25238.8,25288.55,7690085,13.37,-160095.0
2026-01-22 14:45:00+05:30,25284.1,25318.2,25278.5,25297.0,7363980,13.45,-326105.0
2026-01-22 14:30:00+05:30,25234.2,25295.9,25233.35,25284.45,7208370,13.41,-155610.0
2026-01-22 14:15:00+05:30,25178.8,25236.7,25168.5,25234.85,7019545,13.68,-188825.0
2026-01-22 14:00:00+05:30,25228.35,25245.0,25176.95,25178.35,6384560,13.94,-634985.0
2026-01-22 13:45:00+05:30,25204.05,25241.1,25187.05,25229.15,6142110,13.89,-242450.0
2026-01-22 13:30:00+05:30,25177.85,25227.55,25169.4,25204.55,6045975,14.0,-96135.0
2026-01-22 13:15:00+05:30,25192.05,25208.3,25171.25,25179.05,5906745,14.05,-139230.0
2026-01-22 13:00:00+05:30,25208.65,25222.05,25190.45,25191.95,5662605,13.95,-244140.0
2026-01-22 12:45:00+05:30,25244.75,25262.5,25205.9,25209.9,5474690,13.94,-187915.0
2026-01-22 12:30:00+05:30,25254.6,25271.3,25210.45,25244.95,5364645,13.95,-110045.0
2026-01-22 12:15:00+05:30,25237.15,25277.5,25216.05,25255.25,5300620,14.01,-64025.0
2026-01-22 12:00:00+05:30,25188.8,25241.5,25183.3,25237.1,5239260,14.05,-61360.0
2026-01-22 11:45:00+05:30,25205.9,25226.4,25177.85,25188.2,5166460,14.31,-72800.0
2026-01-22 11:30:00+05:30,25246.85,25259.15,25197.8,25206.85,5018520,14.1,-147940.0
2026-01-22 11:15:00+05:30,25215.95,25280.55,25211.25,25247.25,4988620,13.93,-29900.0
2026-01-22 11:00:00+05:30,25221.95,25248.95,25201.9,25215.75,4960735,13.96,-27885.0
2026-01-22 10:45:00+05:30,25294.85,25298.45,25221.7,25221.7,4885335,13.81,-75400.0
2026-01-22 10:30:00+05:30,25292.9,25332.5,25245.25,25295.35,4815915,13.56,-69420.0
2026-01-22 10:15:00+05:30,25376.5,25388.55,25290.2,25291.9,4749940,13.49,-65975.0
2026-01-22 10:00:00+05:30,25395.3,25411.65,25363.3,25376.0,4702815,13.43,-47125.0
2026-01-22 09:45:00+05:30,25395.05,25435.75,25379.2,25394.55,4672395,13.51,-30420.0
2026-01-22 09:30:00+05:30,25385.2,25425.7,25385.2,25395.95,4613570,13.64,-58825.0
2026-01-22 09:15:00+05:30,25344.15,25395.75,25302.45,25386.65,4572685,13.28,-40885.0
2026-01-21 15:15:00+05:30,25155.2,25171.7,25140.55,25168.1,4566380,13.66,-6305.0
2026-01-21 15:00:00+05:30,25143.75,25182.5,25135.35,25155.0,4460885,13.8,-105495.0
2026-01-21 14:45:00+05:30,25149.0,25164.05,25137.65,25143.15,4397965,13.83,-62920.0
2026-01-21 14:30:00+05:30,25120.25,25166.4,25119.85,25150.1,4363125,13.89,-34840.0
2026-01-21 14:15:00+05:30,25137.45,25202.05,25120.0,25120.85,4320875,13.97,-42250.0
2026-01-21 14:00:00+05:30,25151.1,25160.3,25132.85,25136.7,4247945,13.79,-72930.0
2026-01-21 13:45:00+05:30,25195.15,25208.9,25148.45,25153.25,4190290,13.85,-57655.0
2026-01-21 13:30:00+05:30,25210.75,25238.25,25173.35,25195.7,4157790,13.77,-32500.0
2026-01-21 13:15:00+05:30,25237.6,25242.4,25196.05,25210.4,4075305,13.74,-82485.0
2026-01-21 13:00:00+05:30,25279.1,25300.95,25221.5,25237.45,4053595,13.64,-21710.0
2026-01-21 12:45:00+05:30,25225.9,25294.4,25225.1,25279.4,4020380,13.56,-33215.0
2026-01-21 12:30:00+05:30,25133.9,25245.85,25132.0,25226.7,3995420,13.56,-24960.0
2026-01-21 12:15:00+05:30,25135.15,25187.9,25118.5,25133.2,3979885,13.69,-15535.0
2026-01-21 12:00:00+05:30,25069.1,25136.15,25063.85,25136.15,3938870,13.6,-41015.0
2026-01-21 11:45:00+05:30,25041.0,25080.25,25040.9,25069.85,3863600,13.83,-75270.0
2026-01-21 11:30:00+05:30,25028.0,25071.2,25024.45,25040.05,3848000,13.99,-15600.0
2026-01-21 11:15:00+05:30,25055.4,25077.2,25026.6,25029.15,3809910,13.99,-38090.0
2026-01-21 11:00:00+05:30,24991.8,25070.1,24975.0,25054.75,3749980,13.87,-59930.0
2026-01-21 10:45:00+05:30,25029.1,25030.8,24919.8,24993.6,3560570,14.11,-189410.0
2026-01-21 10:30:00+05:30,25096.75,25102.5,25026.2,25029.0,3433690,13.87,-126880.0
2026-01-21 10:15:00+05:30,25153.8,25159.1,25092.2,25096.4,3334305,13.4,-99385.0
2026-01-21 10:00:00+05:30,25158.95,25178.95,25137.95,25153.25,3274765,13.23,-59540.0
2026-01-21 09:45:00+05:30,25199.65,25212.3,25158.1,25158.7,3204890,13.14,-69875.0
2026-01-21 09:30:00+05:30,25201.95,25251.3,25187.9,25199.45,3137940,13.1,-66950.0
2026-01-21 09:15:00+05:30,25141.0,25277.75,25130.15,25199.95,3030235,13.1,-107705.0
2026-01-20 15:15:00+05:30,25215.05,25239.3,25171.35,25225.35,2950415,12.71,-79820.0
2026-01-20 15:00:00+05:30,25310.3,25311.0,25213.85,25217.05,2832635,12.8,-117780.0
2026-01-20 14:45:00+05:30,25344.65,25355.25,25311.45,25311.7,2784015,12.53,-48620.0
2026-01-20 14:30:00+05:30,25390.4,25394.1,25332.95,25344.15,2756520,12.54,-27495.0
2026-01-20 14:15:00+05:30,25361.45,25392.35,25352.95,25389.45,2728830,12.39,-27690.0
2026-01-20 14:00:00+05:30,25371.75,25389.2,25347.55,25360.75,2690870,12.54,-37960.0
2026-01-20 13:45:00+05:30,25372.75,25378.65,25360.25,25369.65,2649335,12.44,-41535.0
2026-01-20 13:30:00+05:30,25418.05,25419.25,25361.45,25372.45,2616575,12.48,-32760.0
2026-01-20 13:15:00+05:30,25416.3,25436.15,25410.55,25416.75,2572505,12.4,-44070.0
2026-01-20 13:00:00+05:30,25432.55,25433.7,25414.25,25415.95,2537470,12.39,-35035.0
2026-01-20 12:45:00+05:30,25411.95,25436.9,25405.1,25431.8,2520310,12.32,-17160.0
2026-01-20 12:30:00+05:30,25433.95,25435.3,25409.0,25409.75,2497365,12.38,-22945.0
2026-01-20 12:15:00+05:30,25439.05,25444.45,25420.55,25432.95,2470520,12.28,-26845.0
2026-01-20 12:00:00+05:30,25475.8,25476.4,25427.25,25437.35,2428530,12.3,-41990.0
2026-01-20 11:45:00+05:30,25470.95,25492.5,25461.7,25474.4,2390895,12.18,-37635.0
2026-01-20 11:30:00+05:30,25464.0,25472.9,25452.55,25469.7,2360280,12.17,-30615.0
2026-01-20 11:15:00+05:30,25450.6,25472.1,25443.85,25464.05,2347735,12.23,-12545.0
2026-01-20 11:00:00+05:30,25466.95,25466.95,25446.25,25449.6,2338115,12.25,-9620.0
2026-01-20 10:45:00+05:30,25483.45,25491.85,25456.7,25466.2,2315820,12.23,-22295.0
2026-01-20 10:30:00+05:30,25483.4,25504.0,25471.7,25482.45,2309970,12.25,-5850.0
2026-01-20 10:15:00+05:30,25471.65,25500.45,25457.35,25482.6,2306720,12.25,-3250.0
2026-01-20 10:00:00+05:30,25458.7,25489.5,25452.7,25468.7,2301650,12.28,-5070.0
2026-01-20 09:45:00+05:30,25468.95,25478.05,25432.6,25457.75,2283060,12.3,-18590.0
2026-01-20 09:30:00+05:30,25488.75,25517.75,25453.85,25467.5,2244385,12.27,-38675.0
2026-01-20 09:15:00+05:30,25580.3,25585.0,25484.1,25488.35,2192710,12.11,-51675.0
2026-01-19 15:15:00+05:30,25592.25,25594.1,25545.4,25555.5,2170220,11.86,-22490.0
2026-01-19 15:00:00+05:30,25629.3,25633.7,25585.7,25591.15,2159105,11.82,-11115.0
2026-01-19 14:45:00+05:30,25614.65,25636.3,25613.25,25628.95,2157610,11.78,-1495.0
2026-01-19 14:30:00+05:30,25591.95,25621.7,25591.75,25614.9,2156310,11.8,-1300.0
2026-01-19 14:15:00+05:30,25589.65,25615.35,25586.5,25592.3,2146235,11.82,-10075.0
2026-01-19 14:00:00+05:30,25597.85,25630.65,25587.0,25590.3,2140450,11.79,-5785.0
2026-01-19 13:45:00+05:30,25548.25,25611.7,25540.8,25598.75,2144285,11.78,3835.0
2026-01-19 13:30:00+05:30,25529.45,25564.8,25529.45,25549.9,2138890,11.87,-5395.0
2026-01-19 13:15:00+05:30,25533.4,25547.35,25522.35,25529.95,2129140,11.88,-9750.0
2026-01-19 13:00:00+05:30,25553.05,25565.25,25522.65,25534.65,2124460,11.9,-4680.0
2026-01-19 12:45:00+05:30,25526.95,25555.3,25510.65,25553.25,2122705,11.93,-1755.0
2026-01-19 12:30:00+05:30,25528.1,25531.4,25511.45,25527.0,2112955,11.92,-9750.0
2026-01-19 12:15:00+05:30,25532.4,25556.25,25518.35,25528.65,2105025,11.88,-7930.0
2026-01-19 12:00:00+05:30,25535.15,25535.25,25512.75,25532.65,2103790,11.9,-1235.0
2026-01-19 11:45:00+05:30,25546.05,25549.9,25524.85,25534.45,2090595,11.86,-13195.0
2026-01-19 11:30:00+05:30,25521.8,25547.0,25511.85,25545.9,2085330,11.89,-5265.0
2026-01-19 11:15:00+05:30,25538.15,25538.4,25508.7,25521.9,2074800,11.92,-10530.0
2026-01-19 11:00:00+05:30,25546.85,25564.2,25526.5,25538.4,2067910,11.92,-6890.0
2026-01-19 10:45:00+05:30,25513.85,25549.45,25511.9,25548.1,2060760,11.91,-7150.0
2026-01-19 10:30:00+05:30,25506.4,25527.95,25494.35,25513.55,2039245,12.08,-21515.0
2026-01-19 10:15:00+05:30,25526.55,25547.6,25496.25,25507.25,2017535,12.1,-21710.0
2026-01-19 10:00:00+05:30,25541.8,25542.25,25504.85,25527.9,1998100,12.06,-19435.0
2026-01-19 09:45:00+05:30,25564.75,25585.0,25540.15,25543.45,1952665,11.97,-45435.0
2026-01-19 09:30:00+05:30,25556.35,25596.3,25532.35,25565.6,1930110,11.95,-22555.0
2026-01-19 09:15:00+05:30,25653.1,25653.3,25528.3,25554.75,1906125,12.02,-23985.0
2026-01-16 15:15:00+05:30,25682.85,25710.75,25681.6,25701.9,1866280,11.3,-39845.0
2026-01-16 15:00:00+05:30,25701.9,25709.05,25682.45,25682.45,1853995,11.4,-12285.0
2026-01-16 14:45:00+05:30,25711.05,25716.15,25687.5,25706.35,1848470,11.37,-5525.0
2026-01-16 14:30:00+05:30,25697.85,25720.45,25680.7,25710.2,1847430,11.37,-1040.0
2026-01-16 14:15:00+05:30,25687.65,25710.5,25671.7,25697.8,1843790,11.4,-3640.0
2026-01-16 14:00:00+05:30,25684.2,25697.55,25667.4,25688.05,1839890,11.45,-3900.0
2026-01-16 13:45:00+05:30,25697.15,25717.1,25676.5,25683.7,1834235,11.48,-5655.0
2026-01-16 13:30:00+05:30,25701.75,25719.75,25683.8,25696.35,1828580,11.41,-5655.0
2026-01-16 13:15:00+05:30,25717.75,25723.1,25662.4,25701.65,1821625,11.39,-6955.0
2026-01-16 13:00:00+05:30,25744.55,25746.35,25704.1,25717.05,1815775,11.37,-5850.0
2026-01-16 12:45:00+05:30,25759.5,25767.85,25738.1,25745.65,1809470,11.32,-6305.0
2026-01-16 12:30:00+05:30,25752.1,25774.6,25737.8,25759.55,1807065,11.31,-2405.0
2026-01-16 12:15:00+05:30,25823.95,25829.2,25744.9,25752.05,1799980,11.3,-7085.0
2026-01-16 12:00:00+05:30,25775.9,25826.6,25773.45,25824.65,1796015,11.26,-3965.0
2026-01-16 11:45:00+05:30,25798.65,25799.45,25770.25,25775.65,1791465,11.32,-4550.0
2026-01-16 11:30:00+05:30,25814.75,25830.65,25797.15,25798.45,1786265,11.31,-5200.0
2026-01-16 11:15:00+05:30,25812.4,25823.4,25800.95,25813.15,1782885,11.33,-3380.0
2026-01-16 11:00:00+05:30,25829.3,25841.8,25801.85,25812.5,1781520,11.34,-1365.0
2026-01-16 10:45:00+05:30,25844.8,25863.9,25827.0,25829.7,1771055,11.24,-10465.0
2026-01-16 10:30:00+05:30,25857.0,25873.5,25839.75,25844.55,1765010,11.23,-6045.0
2026-01-16 10:15:00+05:30,25784.2,25865.65,25783.9,25857.5,1768195,11.27,3185.0
2026-01-16 10:00:00+05:30,25738.2,25789.5,25736.8,25784.95,1767480,11.21,-715.0
2026-01-16 09:45:00+05:30,25726.2,25755.85,25715.2,25739.25,1760525,11.17,-6955.0
2026-01-16 09:30:00+05:30,25725.75,25727.5,25683.8,25725.75,1757860,11.21,-2665.0
2026-01-16 09:15:00+05:30,25696.05,25743.25,25678.4,25725.55,1758770,11.3,910.0
