ts,o,h,l,c,oi,vix,oi_change
2026-01-06 14:30:00+05:30,26147.75,26153.85,26124.75,26149.7,1290315,10.12,5785.0
2026-01-06 14:45:00+05:30,26149.8,26169.8,26147.65,26164.0,1291745,10.09,1430.0
2026-01-06 15:00:00+05:30,26165.05,26187.7,26165.05,26175.95,1291355,10.04,-390.0
2026-01-06 15:15:00+05:30,26175.0,26186.5,26170.85,26174.65,1290835,9.98,-520.0
2026-01-07 09:15:00+05:30,26143.1,26166.0,26104.3,26120.35,1285505,10.13,-5330.0
2026-01-07 09:30:00+05:30,26121.75,26150.95,26106.15,26108.2,1284660,10.11,-845.0
2026-01-07 09:45:00+05:30,26108.1,26139.05,26096.65,26138.8,1283815,10.08,-845.0
2026-01-07 10:00:00+05:30,26138.95,26168.2,26132.9,26167.25,1286415,10.13,2600.0
2026-01-07 10:15:00+05:30,26167.75,26187.15,26129.75,26134.0,1286610,10.06,195.0
2026-01-07 10:30:00+05:30,26135.6,26145.25,26125.2,26141.9,1285700,10.03,-910.0
2026-01-07 10:45:00+05:30,26142.4,26175.7,26133.8,26163.35,1285765,10.04,65.0
2026-01-07 11:00:00+05:30,26164.5,26184.75,26150.55,26151.6,1284660,10.04,-1105.0
2026-01-07 11:15:00+05:30,26151.7,26156.8,26131.8,26142.4,1284660,9.98,0.0
2026-01-07 11:30:00+05:30,26143.25,26166.45,26140.8,26143.2,1284790,9.99,130.0
2026-01-07 11:45:00+05:30,26143.8,26144.35,26118.95,26120.65,1284335,9.99,-455.0
2026-01-07 12:00:00+05:30,26121.55,26123.3,26106.2,26112.1,1286415,10.0,2080.0
2026-01-07 12:15:00+05:30,26112.55,26115.55,26096.45,26098.05,1287260,10.03,845.0
2026-01-07 12:30:00+05:30,26098.9,26110.3,26078.55,26083.25,1312610,10.03,25350.0
2026-01-07 12:45:00+05:30,26083.45,26099.45,26077.0,26098.0,1315535,10.0,2925.0
2026-01-07 13:00:00+05:30,26098.6,26114.0,26096.8,26102.9,1318070,10.0,2535.0
2026-01-07 13:15:00+05:30,26103.25,26104.85,26069.3,26073.0,1319500,9.97,1430.0
2026-01-07 13:30:00+05:30,26073.25,26084.95,26067.9,26076.1,1321450,9.99,1950.0
2026-01-07 13:45:00+05:30,26076.6,26093.4,26070.7,26092.5,1326000,9.97,4550.0
2026-01-07 14:00:00+05:30,26093.45,26106.15,26082.2,26098.85,1330160,9.96,4160.0
2026-01-07 14:15:00+05:30,26099.25,26099.55,26084.0,26096.2,1329900,9.97,-260.0
2026-01-07 14:30:00+05:30,26096.45,26111.45,26083.2,26109.0,1347515,9.94,17615.0
2026-01-07 14:45:00+05:30,26109.35,26121.3,26094.1,26117.35,1349075,9.94,1560.0
2026-01-07 15:00:00+05:30,26122.25,26152.95,26119.6,26151.8,1349530,9.94,455.0
2026-01-07 15:15:00+05:30,26153.4,26153.6,26133.75,26142.9,1350180,9.94,650.0
2026-01-08 09:15:00+05:30,26106.5,26133.2,26063.75,26064.5,1335425,10.04,-14755.0
2026-01-08 09:30:00+05:30,26065.0,26103.35,26049.85,26090.7,1340170,10.07,4745.0
2026-01-08 09:45:00+05:30,26090.65,26099.1,26066.2,26091.7,1341665,10.08,1495.0
2026-01-08 10:00:00+05:30,26091.05,26091.65,26047.9,26061.15,1346865,10.02,5200.0
2026-01-08 10:15:00+05:30,26061.8,26062.0,26026.15,26039.95,1356745,10.06,9880.0
2026-01-08 10:30:00+05:30,26040.15,26042.55,26025.0,26031.6,1366170,10.13,9425.0
2026-01-08 10:45:00+05:30,26031.85,26035.75,26012.8,26016.9,1378065,10.19,11895.0
2026-01-08 11:00:00+05:30,26017.55,26017.75,26000.95,26003.8,1384305,10.3,6240.0
2026-01-08 11:15:00+05:30,26001.65,26008.2,25963.65,25975.6,1402960,10.51,18655.0
2026-01-08 11:30:00+05:30,25975.2,25988.6,25961.8,25974.15,1418170,10.5,15210.0
2026-01-08 11:45:00+05:30,25974.2,25978.5,25935.9,25938.3,1432405,10.6,14235.0
2026-01-08 12:00:00+05:30,25938.1,25943.2,25884.15,25933.75,1446185,10.76,13780.0
2026-01-08 12:15:00+05:30,25934.0,25945.4,25919.9,25935.8,1452165,10.8,5980.0
2026-01-08 12:30:00+05:30,25935.7,25938.15,25912.25,25924.45,1459055,10.81,6890.0
2026-01-08 12:45:00+05:30,25924.75,25926.0,25903.15,25911.7,1467635,10.85,8580.0
2026-01-08 13:00:00+05:30,25912.05,25928.5,25900.75,25926.1,1476605,10.74,8970.0
2026-01-08 13:15:00+05:30,25925.25,25928.2,25893.5,25893.5,1481935,10.86,5330.0
2026-01-08 13:30:00+05:30,25894.15,25911.2,25886.4,25907.6,1486355,10.78,4420.0
2026-01-08 13:45:00+05:30,25907.3,25939.0,25905.2,25929.35,1487980,10.68,1625.0
2026-01-08 14:00:00+05:30,25929.0,25942.2,25915.4,25926.95,1489280,10.68,1300.0
2026-01-08 14:15:00+05:30,25926.3,25946.2,25900.45,25905.45,1494350,10.6,5070.0
2026-01-08 14:30:00+05:30,25906.9,25940.95,25902.1,25928.2,1498445,10.54,4095.0
2026-01-08 14:45:00+05:30,25928.55,25940.2,25910.25,25911.15,1502345,10.56,3900.0
2026-01-08 15:00:00+05:30,25912.1,25917.7,25860.2,25878.05,1526395,10.66,24050.0
2026-01-08 15:15:00+05:30,25878.05,25882.15,25858.45,25868.9,1545050,10.6,18655.0
2026-01-09 09:15:00+05:30,25840.4,25940.6,25839.15,25840.9,1555970,10.66,10920.0
2026-01-09 09:30:00+05:30,25841.1,25876.7,25818.35,25876.7,1565460,10.64,9490.0
2026-01-09 09:45:00+05:30,25876.85,25897.65,25849.65,25894.05,1570855,10.61,5395.0
2026-01-09 10:00:00+05:30,25894.2,25901.95,25850.35,25856.6,1579305,10.61,8450.0
2026-01-09 10:15:00+05:30,25858.0,25896.85,25854.1,25887.85,1579565,10.57,260.0
2026-01-09 10:30:00+05:30,25888.45,25890.75,25838.55,25856.45,1578980,10.61,-585.0
2026-01-09 10:45:00+05:30,25856.85,25868.4,25806.8,25821.65,1580410,10.6,1430.0
2026-01-09 11:00:00+05:30,25821.3,25824.3,25798.8,25799.0,1583140,10.59,2730.0
2026-01-09 11:15:00+05:30,25800.15,25807.55,25790.95,25804.5,1587950,10.58,4810.0
2026-01-09 11:30:00+05:30,25805.2,25821.65,25753.7,25755.35,1593215,10.7,5265.0
2026-01-09 11:45:00+05:30,25754.95,25761.7,25735.15,25743.25,1600300,10.78,7085.0
2026-01-09 12:00:00+05:30,25743.9,25761.75,25734.1,25739.35,1601080,10.8,780.0
2026-01-09 12:15:00+05:30,25740.45,25756.65,25714.85,25716.75,1578200,10.75,-22880.0
2026-01-09 12:30:00+05:30,25717.0,25729.0,25674.5,25689.15,1580995,10.97,2795.0
2026-01-09 12:45:00+05:30,25688.95,25699.45,25665.15,25689.7,1584765,10.92,3770.0
2026-01-09 13:00:00+05:30,25691.3,25698.3,25680.65,25691.05,1590615,10.92,5850.0
2026-01-09 13:15:00+05:30,25691.05,25716.35,25685.25,25709.15,1592955,10.92,2340.0
2026-01-09 13:30:00+05:30,25708.6,25730.4,25681.3,25683.8,1593540,10.93,585.0
2026-01-09 13:45:00+05:30,25684.9,25691.95,25664.85,25683.85,1597310,10.93,3770.0
2026-01-09 14:00:00+05:30,25683.9,25692.95,25658.75,25660.15,1602055,10.94,4745.0
2026-01-09 14:15:00+05:30,25662.85,25675.85,25651.9,25652.05,1616940,10.92,14885.0
2026-01-09 14:30:00+05:30,25653.8,25670.65,25623.0,25657.3,1628250,10.93,11310.0
2026-01-09 14:45:00+05:30,25658.75,25684.35,25657.25,25674.7,1629810,10.9,1560.0
2026-01-09 15:00:00+05:30,25679.9,25703.0,25661.05,25695.05,1633710,10.88,3900.0
2026-01-09 15:15:00+05:30,25694.15,25703.7,25677.05,25703.7,1648595,10.96,14885.0
2026-01-12 09:15:00+05:30,25669.05,25700.95,25529.05,25532.45,1658280,11.94,9685.0
2026-01-12 09:30:00+05:30,25532.35,25597.1,25530.2,25557.6,1664065,11.83,5785.0
2026-01-12 09:45:00+05:30,25558.4,25608.55,25546.0,25557.55,1666535,11.81,2470.0
2026-01-12 10:00:00+05:30,25557.9,25596.25,25556.4,25556.9,1670305,11.73,3770.0
2026-01-12 10:15:00+05:30,25556.9,25598.2,25545.95,25583.15,1670110,11.66,-195.0
2026-01-12 10:30:00+05:30,25582.85,25593.0,25558.25,25563.15,1670890,11.65,780.0
2026-01-12 10:45:00+05:30,25561.8,25582.65,25538.8,25547.35,1672775,11.63,1885.0
2026-01-12 11:00:00+05:30,25547.6,25551.5,25529.55,25532.85,1674985,11.62,2210.0
2026-01-12 11:15:00+05:30,25531.9,25532.95,25501.65,25502.4,1679925,11.64,4940.0
2026-01-12 11:30:00+05:30,25501.95,25502.5,25473.4,25480.6,1682590,11.74,2665.0
2026-01-12 11:45:00+05:30,25481.45,25502.85,25474.5,25501.55,1683500,11.65,910.0
2026-01-12 12:00:00+05:30,25501.45,25578.9,25496.2,25578.3,1684995,11.49,1495.0
2026-01-12 12:15:00+05:30,25577.5,25678.9,25566.25,25660.8,1694550,11.6,9555.0
2026-01-12 12:30:00+05:30,25660.95,25737.25,25656.45,25723.05,1689155,11.69,-5395.0
2026-01-12 12:45:00+05:30,25723.35,25738.4,25708.85,25709.05,1690390,11.7,1235.0
2026-01-12 13:00:00+05:30,25709.5,25726.55,25673.1,25722.3,1692860,11.68,2470.0
2026-01-12 13:15:00+05:30,25721.8,25728.25,25687.25,25689.05,1693770,11.69,910.0
2026-01-12 13:30:00+05:30,25689.15,25757.9,25689.15,25730.45,1694875,11.61,1105.0
2026-01-12 13:45:00+05:30,25730.55,25748.5,25727.4,25741.7,1694940,11.55,65.0
2026-01-12 14:00:00+05:30,25741.3,25743.65,25715.1,25728.45,1695265,11.55,325.0
2026-01-12 14:15:00+05:30,25727.95,25770.9,25727.0,25755.7,1695980,11.49,715.0
2026-01-12 14:30:00+05:30,25756.0,25763.7,25704.65,25760.8,1697865,11.49,1885.0
2026-01-12 14:45:00+05:30,25760.35,25813.15,25755.2,25810.45,1698840,11.41,975.0
2026-01-12 15:00:00+05:30,25808.95,25808.95,25775.1,25778.5,1696370,11.35,-2470.0
2026-01-12 15:15:00+05:30,25778.3,25807.95,25778.3,25806.1,1697735,11.3,1365.0
2026-01-13 09:15:00+05:30,25897.35,25899.8,25760.05,25762.85,1695135,11.6,-2600.0
2026-01-13 09:30:00+05:30,25761.4,25778.0,25709.85,25730.2,1687010,11.59,-8125.0
2026-01-13 09:45:00+05:30,25732.4,25789.75,25700.85,25709.85,1686750,11.67,-260.0
2026-01-13 10:00:00+05:30,25710.15,25771.0,25705.2,25738.1,1687335,11.57,585.0
2026-01-13 10:15:00+05:30,25738.9,25803.6,25726.1,25799.45,1687985,11.41,650.0
2026-01-13 10:30:00+05:30,25799.3,25827.05,25750.2,25767.7,1687920,11.47,-65.0
2026-01-13 10:45:00+05:30,25766.9,25799.6,25754.95,25778.9,1690000,11.41,2080.0
2026-01-13 11:00:00+05:30,25779.75,25799.55,25759.65,25788.6,1690390,11.4,390.0
2026-01-13 11:15:00+05:30,25788.0,25803.95,25775.7,25795.9,1691625,11.31,1235.0
2026-01-13 11:30:00+05:30,25794.3,25819.3,25786.75,25789.7,1693575,11.31,1950.0
2026-01-13 11:45:00+05:30,25788.45,25790.4,25752.15,25754.2,1691950,11.33,-1625.0
2026-01-13 12:00:00+05:30,25753.65,25754.0,25712.95,25713.7,1692080,11.42,130.0
2026-01-13 12:15:00+05:30,25712.8,25732.85,25703.85,25732.6,1695265,11.39,3185.0
2026-01-13 12:30:00+05:30,25731.4,25734.4,25687.95,25704.05,1697020,11.41,1755.0
2026-01-13 12:45:00+05:30,25704.25,25707.6,25650.85,25653.0,1701245,11.53,4225.0
2026-01-13 13:00:00+05:30,25651.45,25670.3,25627.4,25658.45,1705925,11.56,4680.0
2026-01-13 13:15:00+05:30,25658.2,25676.8,25639.6,25654.35,1709565,11.54,3640.0
2026-01-13 13:30:00+05:30,25655.1,25681.2,25647.65,25676.15,1711580,11.5,2015.0
2026-01-13 13:45:00+05:30,25675.25,25686.65,25658.95,25663.65,1712230,11.54,650.0
2026-01-13 14:00:00+05:30,25662.95,25667.5,25620.95,25636.55,1711125,11.53,-1105.0
2026-01-13 14:15:00+05:30,25636.25,25649.05,25609.65,25612.6,1715220,11.52,4095.0
2026-01-13 14:30:00+05:30,25611.65,25702.3,25603.3,25692.65,1718340,11.37,3120.0
2026-01-13 14:45:00+05:30,25692.9,25726.05,25687.8,25707.95,1718015,11.27,-325.0
2026-01-13 15:00:00+05:30,25711.85,25757.15,25702.05,25737.4,1721135,11.19,3120.0
2026-01-13 15:15:00+05:30,25738.85,25749.65,25710.45,25714.2,1720940,11.13,-195.0
2026-01-14 09:15:00+05:30,25648.55,25744.8,25638.35,25737.5,1730625,11.31,9685.0
2026-01-14 09:30:00+05:30,25737.7,25750.45,25703.15,25706.65,1732900,11.28,2275.0
2026-01-14 09:45:00+05:30,25704.9,25761.5,25674.4,25729.9,1736670,11.24,3770.0
2026-01-14 10:00:00+05:30,25729.6,25733.8,25692.65,25696.8,1736865,11.25,195.0
2026-01-14 10:15:00+05:30,25697.9,25703.75,25661.35,25688.9,1734850,11.27,-2015.0
2026-01-14 10:30:00+05:30,25689.9,25718.9,25662.25,25675.0,1736085,11.32,1235.0
2026-01-14 10:45:00+05:30,25674.95,25729.0,25662.0,25728.8,1737060,11.3,975.0
2026-01-14 11:00:00+05:30,25729.3,25737.9,25710.75,25726.25,1736930,11.3,-130.0
2026-01-14 11:15:00+05:30,25723.7,25774.4,25720.3,25770.4,1734590,11.24,-2340.0
2026-01-14 11:30:00+05:30,25770.7,25777.35,25748.5,25761.15,1734070,11.23,-520.0
2026-01-14 11:45:00+05:30,25760.95,25786.05,25759.4,25775.65,1735565,11.23,1495.0
2026-01-14 12:00:00+05:30,25776.45,25791.75,25742.2,25743.35,1735955,11.2,390.0
2026-01-14 12:15:00+05:30,25743.7,25774.9,25734.5,25755.85,1737060,11.19,1105.0
2026-01-14 12:30:00+05:30,25756.1,25780.9,25751.85,25753.45,1736930,11.18,-130.0
2026-01-14 12:45:00+05:30,25753.5,25769.45,25741.15,25749.2,1737840,11.16,910.0
2026-01-14 13:00:00+05:30,25749.1,25761.5,25736.05,25747.15,1737775,11.11,-65.0
2026-01-14 13:15:00+05:30,25746.75,25757.3,25705.6,25715.5,1746095,11.16,8320.0
2026-01-14 13:30:00+05:30,25715.85,25718.55,25658.8,25659.35,1750320,11.27,4225.0
2026-01-14 13:45:00+05:30,25659.85,25670.85,25631.2,25635.95,1749735,11.33,-585.0
2026-01-14 14:00:00+05:30,25636.05,25664.1,25632.2,25663.2,1753375,11.3,3640.0
2026-01-14 14:15:00+05:30,25663.25,25669.75,25603.95,25624.3,1757275,11.41,3900.0
2026-01-14 14:30:00+05:30,25624.4,25680.3,25618.35,25676.65,1758900,11.34,1625.0
2026-01-14 14:45:00+05:30,25676.4,25715.65,25675.65,25678.2,1756235,11.25,-2665.0
2026-01-14 15:00:00+05:30,25681.25,25694.1,25649.4,25652.85,1757860,11.31,1625.0
2026-01-14 15:15:00+05:30,25655.25,25677.4,25648.3,25669.1,1756885,11.39,-975.0
2026-01-16 09:15:00+05:30,25696.05,25743.25,25678.4,25725.55,1758770,11.3,1885.0
2026-01-16 09:30:00+05:30,25725.75,25727.5,25683.8,25725.75,1757860,11.21,-910.0
2026-01-16 09:45:00+05:30,25726.2,25755.85,25715.2,25739.25,1760525,11.17,2665.0
2026-01-16 10:00:00+05:30,25738.2,25789.5,25736.8,25784.95,1767480,11.21,6955.0
2026-01-16 10:15:00+05:30,25784.2,25865.65,25783.9,25857.5,1768195,11.27,715.0
2026-01-16 10:30:00+05:30,25857.0,25873.5,25839.75,25844.55,1765010,11.23,-3185.0
2026-01-16 10:45:00+05:30,25844.8,25863.9,25827.0,25829.7,1771055,11.24,6045.0
2026-01-16 11:00:00+05:30,25829.3,25841.8,25801.85,25812.5,1781520,11.34,10465.0
2026-01-16 11:15:00+05:30,25812.4,25823.4,25800.95,25813.15,1782885,11.33,1365.0
2026-01-16 11:30:00+05:30,25814.75,25830.65,25797.15,25798.45,1786265,11.31,3380.0
2026-01-16 11:45:00+05:30,25798.65,25799.45,25770.25,25775.65,1791465,11.32,5200.0
2026-01-16 12:00:00+05:30,25775.9,25826.6,25773.45,25824.65,1796015,11.26,4550.0
2026-01-16 12:15:00+05:30,25823.95,25829.2,25744.9,25752.05,1799980,11.3,3965.0
2026-01-16 12:30:00+05:30,25752.1,25774.6,25737.8,25759.55,1807065,11.31,7085.0
2026-01-16 12:45:00+05:30,25759.5,25767.85,25738.1,25745.65,1809470,11.32,2405.0
2026-01-16 13:00:00+05:30,25744.55,25746.35,25704.1,25717.05,1815775,11.37,6305.0
2026-01-16 13:15:00+05:30,25717.75,25723.1,25662.4,25701.65,1821625,11.39,5850.0
2026-01-16 13:30:00+05:30,25701.75,25719.75,25683.8,25696.35,1828580,11.41,6955.0
2026-01-16 13:45:00+05:30,25697.15,25717.1,25676.5,25683.7,1834235,11.48,5655.0
2026-01-16 14:00:00+05:30,25684.2,25697.55,25667.4,25688.05,1839890,11.45,5655.0
2026-01-16 14:15:00+05:30,25687.65,25710.5,25671.7,25697.8,1843790,11.4,3900.0
2026-01-16 14:30:00+05:30,25697.85,25720.45,25680.7,25710.2,1847430,11.37,3640.0
2026-01-16 14:45:00+05:30,25711.05,25716.15,25687.5,25706.35,1848470,11.37,1040.0
2026-01-16 15:00:00+05:30,25701.9,25709.05,25682.45,25682.45,1853995,11.4,5525.0
2026-01-16 15:15:00+05:30,25682.85,25710.75,25681.6,25701.9,1866280,11.3,12285.0
2026-01-19 09:15:00+05:30,25653.1,25653.3,25528.3,25554.75,1906125,12.02,39845.0
2026-01-19 09:30:00+05:30,25556.35,25596.3,25532.35,25565.6,1930110,11.95,23985.0
2026-01-19 09:45:00+05:30,25564.75,25585.0,25540.15,25543.45,1952665,11.97,22555.0
2026-01-19 10:00:00+05:30,25541.8,25542.25,25504.85,25527.9,1998100,12.06,45435.0
2026-01-19 10:15:00+05:30,25526.55,25547.6,25496.25,25507.25,2017535,12.1,19435.0
2026-01-19 10:30:00+05:30,25506.4,25527.95,25494.35,25513.55,2039245,12.08,21710.0
2026-01-19 10:45:00+05:30,25513.85,25549.45,25511.9,25548.1,2060760,11.91,21515.0
2026-01-19 11:00:00+05:30,25546.85,25564.2,25526.5,25538.4,2067910,11.92,7150.0
2026-01-19 11:15:00+05:30,25538.15,25538.4,25508.7,25521.9,2074800,11.92,6890.0
2026-01-19 11:30:00+05:30,25521.8,25547.0,25511.85,25545.9,2085330,11.89,10530.0
2026-01-19 11:45:00+05:30,25546.05,25549.9,25524.85,25534.45,2090595,11.86,5265.0
2026-01-19 12:00:00+05:30,25535.15,25535.25,25512.75,25532.65,2103790,11.9,13195.0
2026-01-19 12:15:00+05:30,25532.4,25556.25,25518.35,25528.65,2105025,11.88,1235.0
2026-01-19 12:30:00+05:30,25528.1,25531.4,25511.45,25527.0,2112955,11.92,7930.0
2026-01-19 12:45:00+05:30,25526.95,25555.3,25510.65,25553.25,2122705,11.93,9750.0
2026-01-19 13:00:00+05:30,25553.05,25565.25,25522.65,25534.65,2124460,11.9,1755.0
2026-01-19 13:15:00+05:30,25533.4,25547.35,25522.35,25529.95,2129140,11.88,4680.0
2026-01-19 13:30:00+05:30,25529.45,25564.8,25529.45,25549.9,2138890,11.87,9750.0
2026-01-19 13:45:00+05:30,25548.25,25611.7,25540.8,25598.75,2144285,11.78,5395.0
2026-01-19 14:00:00+05:30,25597.85,25630.65,25587.0,25590.3,2140450,11.79,-3835.0
2026-01-19 14:15:00+05:30,25589.65,25615.35,25586.5,25592.3,2146235,11.82,5785.0
2026-01-19 14:30:00+05:30,25591.95,25621.7,25591.75,25614.9,2156310,11.8,10075.0
2026-01-19 14:45:00+05:30,25614.65,25636.3,25613.25,25628.95,2157610,11.78,1300.0
2026-01-19 15:00:00+05:30,25629.3,25633.7,25585.7,25591.15,2159105,11.82,1495.0
2026-01-19 15:15:00+05:30,25592.25,25594.1,25545.4,25555.5,2170220,11.86,11115.0
2026-01-20 09:15:00+05:30,25580.3,25585.0,25484.1,25488.35,2192710,12.11,22490.0
2026-01-20 09:30:00+05:30,25488.75,25517.75,25453.85,25467.5,2244385,12.27,51675.0
2026-01-20 09:45:00+05:30,25468.95,25478.05,25432.6,25457.75,2283060,12.3,38675.0
2026-01-20 10:00:00+05:30,25458.7,25489.5,25452.7,25468.7,2301650,12.28,18590.0
2026-01-20 10:15:00+05:30,25471.65,25500.45,25457.35,25482.6,2306720,12.25,5070.0
2026-01-20 10:30:00+05:30,25483.4,25504.0,25471.7,25482.45,2309970,12.25,3250.0
2026-01-20 10:45:00+05:30,25483.45,25491.85,25456.7,25466.2,2315820,12.23,5850.0
2026-01-20 11:00:00+05:30,25466.95,25466.95,25446.25,25449.6,2338115,12.25,22295.0
2026-01-20 11:15:00+05:30,25450.6,25472.1,25443.85,25464.05,2347735,12.23,9620.0
2026-01-20 11:30:00+05:30,25464.0,25472.9,25452.55,25469.7,2360280,12.17,12545.0
2026-01-20 11:45:00+05:30,25470.95,25492.5,25461.7,25474.4,2390895,12.18,30615.0
2026-01-20 12:00:00+05:30,25475.8,25476.4,25427.25,25437.35,2428530,12.3,37635.0
2026-01-20 12:15:00+05:30,25439.05,25444.45,25420.55,25432.95,2470520,12.28,41990.0
2026-01-20 12:30:00+05:30,25433.95,25435.3,25409.0,25409.75,2497365,12.38,26845.0
2026-01-20 12:45:00+05:30,25411.95,25436.9,25405.1,25431.8,2520310,12.32,22945.0
2026-01-20 13:00:00+05:30,25432.55,25433.7,25414.25,25415.95,2537470,12.39,17160.0
2026-01-20 13:15:00+05:30,25416.3,25436.15,25410.55,25416.75,2572505,12.4,35035.0
2026-01-20 13:30:00+05:30,25418.05,25419.25,25361.45,25372.45,2616575,12.48,44070.0
2026-01-20 13:45:00+05:30,25372.75,25378.65,25360.25,25369.65,2649335,12.44,32760.0
2026-01-20 14:00:00+05:30,25371.75,25389.2,25347.55,25360.75,2690870,12.54,41535.0
2026-01-20 14:15:00+05:30,25361.45,25392.35,25352.95,25389.45,2728830,12.39,37960.0
2026-01-20 14:30:00+05:30,25390.4,25394.1,25332.95,25344.15,2756520,12.54,27690.0
2026-01-20 14:45:00+05:30,25344.65,25355.25,25311.45,25311.7,2784015,12.53,27495.0
2026-01-20 15:00:00+05:30,25310.3,25311.0,25213.85,25217.05,2832635,12.8,48620.0
2026-01-20 15:15:00+05:30,25215.05,25239.3,25171.35,25225.35,2950415,12.71,117780.0
2026-01-21 09:15:00+05:30,25141.0,25277.75,25130.15,25199.95,3030235,13.1,79820.0
2026-01-21 09:30:00+05:30,25201.95,25251.3,25187.9,25199.45,3137940,13.1,107705.0
2026-01-21 09:45:00+05:30,25199.65,25212.3,25158.1,25158.7,3204890,13.14,66950.0
2026-01-21 10:00:00+05:30,25158.95,25178.95,25137.95,25153.25,3274765,13.23,69875.0
2026-01-21 10:15:00+05:30,25153.8,25159.1,25092.2,25096.4,3334305,13.4,59540.0
2026-01-21 10:30:00+05:30,25096.75,25102.5,25026.2,25029.0,3433690,13.87,99385.0
2026-01-21 10:45:00+05:30,25029.1,25030.8,24919.8,24993.6,3560570,14.11,126880.0
2026-01-21 11:00:00+05:30,24991.8,25070.1,24975.0,25054.75,3749980,13.87,189410.0
2026-01-21 11:15:00+05:30,25055.4,25077.2,25026.6,25029.15,3809910,13.99,59930.0
2026-01-21 11:30:00+05:30,25028.0,25071.2,25024.45,25040.05,3848000,13.99,38090.0
2026-01-21 11:45:00+05:30,25041.0,25080.25,25040.9,25069.85,3863600,13.83,15600.0
2026-01-21 12:00:00+05:30,25069.1,25136.15,25063.85,25136.15,3938870,13.6,75270.0
2026-01-21 12:15:00+05:30,25135.15,25187.9,25118.5,25133.2,3979885,13.69,41015.0
2026-01-21 12:30:00+05:30,25133.9,25245.85,25132.0,25226.7,3995420,13.56,15535.0
2026-01-21 12:45:00+05:30,25225.9,25294.4,25225.1,25279.4,4020380,13.56,24960.0
2026-01-21 13:00:00+05:30,25279.1,25300.95,25221.5,25237.45,4053595,13.64,33215.0
2026-01-21 13:15:00+05:30,25237.6,25242.4,25196.05,25210.4,4075305,13.74,21710.0
2026-01-21 13:30:00+05:30,25210.75,25238.25,25173.35,25195.7,4157790,13.77,82485.0
2026-01-21 13:45:00+05:30,25195.15,25208.9,25148.45,25153.25,4190290,13.85,32500.0
2026-01-21 14:00:00+05:30,25151.1,25160.3,25132.85,25136.7,4247945,13.79,57655.0
2026-01-21 14:15:00+05:30,25137.45,25202.05,25120.0,25120.85,4320875,13.97,72930.0
2026-01-21 14:30:00+05:30,25120.25,25166.4,25119.85,25150.1,4363125,13.89,42250.0
2026-01-21 14:45:00+05:30,25149.0,25164.05,25137.65,25143.15,4397965,13.83,34840.0
2026-01-21 15:00:00+05:30,25143.75,25182.5,25135.35,25155.0,4460885,13.8,62920.0
2026-01-21 15:15:00+05:30,25155.2,25171.7,25140.55,25168.1,4566380,13.66,105495.0
2026-01-22 09:15:00+05:30,25344.15,25395.75,25302.45,25386.65,4572685,13.28,6305.0
2026-01-22 09:30:00+05:30,25385.2,25425.7,25385.2,25395.95,4613570,13.64,40885.0
2026-01-22 09:45:00+05:30,25395.05,25435.75,25379.2,25394.55,4672395,13.51,58825.0
2026-01-22 10:00:00+05:30,25395.3,25411.65,25363.3,25376.0,4702815,13.43,30420.0
2026-01-22 10:15:00+05:30,25376.5,25388.55,25290.2,25291.9,4749940,13.49,47125.0
2026-01-22 10:30:00+05:30,25292.9,25332.5,25245.25,25295.35,4815915,13.56,65975.0
2026-01-22 10:45:00+05:30,25294.85,25298.45,25221.7,25221.7,4885335,13.81,69420.0
2026-01-22 11:00:00+05:30,25221.95,25248.95,25201.9,25215.75,4960735,13.96,75400.0
2026-01-22 11:15:00+05:30,25215.95,25280.55,25211.25,25247.25,4988620,13.93,27885.0
2026-01-22 11:30:00+05:30,25246.85,25259.15,25197.8,25206.85,5018520,14.1,29900.0
2026-01-22 11:45:00+05:30,25205.9,25226.4,25177.85,25188.2,5166460,14.31,147940.0
2026-01-22 12:00:00+05:30,25188.8,25241.5,25183.3,25237.1,5239260,14.05,72800.0
2026-01-22 12:15:00+05:30,25237.15,25277.5,25216.05,25255.25,5300620,14.01,61360.0
2026-01-22 12:30:00+05:30,25254.6,25271.3,25210.45,25244.95,5364645,13.95,64025.0
2026-01-22 12:45:00+05:30,25244.75,25262.5,25205.9,25209.9,5474690,13.94,110045.0
2026-01-22 13:00:00+05:30,25208.65,25222.05,25190.45,25191.95,5662605,13.95,187915.0
2026-01-22 13:15:00+05:30,25192.05,25208.3,25171.25,25179.05,5906745,14.05,244140.0
2026-01-22 13:30:00+05:30,25177.85,25227.55,25169.4,25204.55,6045975,14.0,139230.0
2026-01-22 13:45:00+05:30,25204.05,25241.1,25187.05,25229.15,6142110,13.89,96135.0
2026-01-22 14:00:00+05:30,25228.35,25245.0,25176.95,25178.35,6384560,13.94,242450.0
2026-01-22 14:15:00+05:30,25178.8,25236.7,25168.5,25234.85,7019545,13.68,634985.0
2026-01-22 14:30:00+05:30,25234.2,25295.9,25233.35,25284.45,7208370,13.41,188825.0
2026-01-22 14:45:00+05:30,25284.1,25318.2,25278.5,25297.0,7363980,13.45,155610.0
2026-01-22 15:00:00+05:30,25295.5,25302.0,25238.8,25288.55,7690085,13.37,326105.0
2026-01-22 15:15:00+05:30,25288.45,25332.35,25287.6,25320.45,7850180,13.26,160095.0
